algorithm,base_estimator,learning_rate,n_estimators,Data balancer,Matthews correlation coefficient,Cohen Kappa score,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,75,InstanceHardnessThreshold,0.6833941649257248,0.66611294698921031,0.84144825249991,0.9369293142957872,0.7459671907040327,0.25403280929596717,0.06307068570421294,0.9369293142957872,0.7459671907040327,0.25403280929596717,0.06307068570421294,0.06307068570421294
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,20,TomekLinks,0.638150208448237,0.63755847201544569,0.820031796114487,0.8176097303014278,0.8224538619275461,0.17754613807245387,0.1823902696985722,0.8176097303014278,0.8224538619275461,0.17754613807245387,0.1823902696985722,0.1823902696985722
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,5,SMOTETomek,0.61508515169676248,0.61493899343516023,0.8069396425056198,0.7774017274810506,0.8364775575301892,0.1635224424698109,0.2225982725189494,0.7774017274810506,0.8364775575301892,0.1635224424698109,0.2225982725189494,0.2225982725189494
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,75,None,0.59900463867604314,0.59874008778362942,0.7983935880516637,0.7621893178212588,0.8345978582820687,0.1654021417179312,0.23781068217874143,0.7621893178212588,0.8345978582820687,0.1654021417179312,0.23781068217874143,0.23781068217874143
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,50,NeighbourhoodCleaningRule,0.66305685398475778,0.65203944635625255,0.8326044095624378,0.9054115988013397,0.7597972203235361,0.24020277967646386,0.09458840119866031,0.9054115988013397,0.7597972203235361,0.24020277967646386,0.09458840119866031,0.09458840119866031
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,20,ADASYN,0.63940859226608537,0.63914158365129126,0.8204537201134657,0.8131676361713379,0.8277398040555936,0.17226019594440647,0.18683236382866206,0.8131676361713379,0.8277398040555936,0.17226019594440647,0.18683236382866206,0.18683236382866206
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,20,RandomOverSampler,0.62122687509984953,0.62109747032328066,0.8102510555028021,0.784981491274458,0.8355206197311461,0.16447938026885398,0.21501850872554204,0.784981491274458,0.8355206197311461,0.16447938026885398,0.21501850872554204,0.21501850872554204
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,20,ClusterCentroids,0.60301031740738342,0.60290082798465716,0.8014696011216929,0.779517010400141,0.8234221918432444,0.17657780815675553,0.220482989599859,0.779517010400141,0.8234221918432444,0.17657780815675553,0.220482989599859,0.220482989599859
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,75,NearMiss,0.61762283431131138,0.61673471598223628,0.8099744728630864,0.8130794993830426,0.8068694463431306,0.19313055365686946,0.18692050061695753,0.8130794993830426,0.8068694463431306,0.19313055365686946,0.18692050061695753,0.18692050061695753
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,100,InstanceHardnessThreshold,0.67746419300031169,0.65960495815488496,0.8383416957855433,0.9358540454785828,0.7408293460925041,0.25917065390749605,0.06414595452141725,0.9358540454785828,0.7408293460925041,0.25917065390749605,0.06414595452141725,0.06414595452141725
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,5,InstanceHardnessThreshold,0.66101798985826743,0.64419714424284324,0.8303099101534905,0.9250308478759036,0.7355889724310778,0.26441102756892226,0.07496915212409659,0.9250308478759036,0.7355889724310778,0.26441102756892226,0.07496915212409659,0.07496915212409659
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,20,SMOTE,0.6326264320794901,0.63228529985746107,0.8169521382900548,0.8087960514718843,0.8251082251082251,0.17489177489177488,0.19120394852811562,0.8087960514718843,0.8251082251082251,0.17489177489177488,0.19120394852811562,0.19120394852811562
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,20,EditedNearestNeighbours,0.63112563650949183,0.61615897372671014,0.8155787255504755,0.904283447911158,0.7268740031897926,0.2731259968102073,0.09571655208884189,0.904283447911158,0.7268740031897926,0.2731259968102073,0.09571655208884189,0.09571655208884189
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,100,NearMiss,0.60615744193276033,0.60521689218548314,0.804369545444304,0.8087960514718845,0.7999430394167236,0.20005696058327635,0.19120394852811562,0.8087960514718845,0.7999430394167236,0.20005696058327635,0.19120394852811562,0.19120394852811562
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,50,OneSidedSelection,0.63737376608869567,0.63666804350139861,0.8197383451899304,0.8187202538339502,0.8207564365459102,0.17924356345408976,0.1812797461660497,0.8187202538339502,0.8207564365459102,0.17924356345408976,0.1812797461660497,0.1812797461660497
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,50,RandomUnderSampler,0.61151053168604363,0.60588507067460295,0.8074889853112182,0.8533580116340561,0.76161995898838,0.23838004101161991,0.14664198836594397,0.8533580116340561,0.76161995898838,0.23838004101161991,0.14664198836594397,0.14664198836594397
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,5,NearMiss,0.58873136360930634,0.58836708953768968,0.7950762169353002,0.7849462365591396,0.8052061973114605,0.19479380268853952,0.21505376344086025,0.7849462365591396,0.8052061973114605,0.19479380268853952,0.21505376344086025,0.21505376344086025
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,75,NeighbourhoodCleaningRule,0.66305685398475778,0.65203944635625255,0.8326044095624378,0.9054115988013397,0.7597972203235361,0.24020277967646386,0.09458840119866031,0.9054115988013397,0.7597972203235361,0.24020277967646386,0.09458840119866031,0.09458840119866031
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,50,TomekLinks,0.63153356156734197,0.63057356928564279,0.817163359338204,0.8240965979199718,0.8102301207564366,0.18976987924356345,0.1759034020800282,0.8240965979199718,0.8102301207564366,0.18976987924356345,0.1759034020800282,0.1759034020800282
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,20,SMOTEENN,0.62165670359414049,0.60770726067279834,0.7969761521008425,0.6730477701392562,0.9209045340624287,0.07909546593757119,0.32695222986074385,0.6730477701392562,0.9209045340624287,0.07909546593757119,0.32695222986074385,0.32695222986074385
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,50,ADASYN,0.62983452682667196,0.62945348771206555,0.8156440841298478,0.8087431693989071,0.8225449988607885,0.17745500113921164,0.19125683060109291,0.8087431693989071,0.8225449988607885,0.17745500113921164,0.19125683060109291,0.19125683060109291
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,50,RandomOverSampler,0.61619874308553724,0.61604513599646959,0.807677931186796,0.7806099065750044,0.8347459557985873,0.16525404420141263,0.2193900934249956,0.7806099065750044,0.8347459557985873,0.16525404420141263,0.2193900934249956,0.2193900934249956
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,100,NeighbourhoodCleaningRule,0.66425652309171646,0.65306671741033451,0.8331710634453544,0.9065221223338621,0.7598200045568467,0.24017999544315335,0.09347787766613784,0.9065221223338621,0.7598200045568467,0.24017999544315335,0.09347787766613784,0.09347787766613784
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,5,NeighbourhoodCleaningRule,0.63278135312580486,0.62229083424728404,0.8174387822833369,0.8881015335801163,0.7467760309865573,0.25322396901344274,0.11189846641988366,0.8881015335801163,0.7467760309865573,0.25322396901344274,0.11189846641988366,0.11189846641988366
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,20,InstanceHardnessThreshold,0.66101798985826743,0.64419714424284324,0.8303099101534905,0.9250308478759036,0.7355889724310778,0.26441102756892226,0.07496915212409659,0.9250308478759036,0.7355889724310778,0.26441102756892226,0.07496915212409659,0.07496915212409659
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,50,ClusterCentroids,0.61211977919278493,0.61191275547808199,0.8061179702778413,0.786991010047594,0.8252449305080884,0.17475506949191158,0.21300898995240614,0.786991010047594,0.8252449305080884,0.17475506949191158,0.21300898995240614,0.21300898995240614
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,75,OneSidedSelection,0.63737376608869567,0.63666804350139861,0.8197383451899304,0.8187202538339502,0.8207564365459102,0.17924356345408976,0.1812797461660497,0.8187202538339502,0.8207564365459102,0.17924356345408976,0.1812797461660497,0.1812797461660497
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,75,RandomUnderSampler,0.61151053168604363,0.60588507067460295,0.8074889853112182,0.8533580116340561,0.76161995898838,0.23838004101161991,0.14664198836594397,0.8533580116340561,0.76161995898838,0.23838004101161991,0.14664198836594397,0.14664198836594397
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,50,SMOTE,0.6186111333073353,0.61844859120444817,0.8099395735866275,0.7990657500440683,0.8208133971291867,0.17918660287081342,0.2009342499559316,0.7990657500440683,0.8208133971291867,0.17918660287081342,0.2009342499559316,0.2009342499559316
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,20,SMOTETomek,0.6148606242503335,0.61466239342551787,0.8066186661548347,0.7741054115988013,0.8391319207108681,0.1608680792891319,0.22589458840119866,0.7741054115988013,0.8391319207108681,0.1608680792891319,0.22589458840119866,0.22589458840119866
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,20,NearMiss,0.58873136360930634,0.58836708953768968,0.7950762169353002,0.7849462365591396,0.8052061973114605,0.19479380268853952,0.21505376344086025,0.7849462365591396,0.8052061973114605,0.19479380268853952,0.21505376344086025,0.21505376344086025
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,100,None,0.63847129322163287,0.63824923287716417,0.8183003871632835,0.788013396791821,0.8485873775347459,0.15141262246525403,0.2119866032081791,0.788013396791821,0.8485873775347459,0.15141262246525403,0.2119866032081791,0.2119866032081791
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,50,EditedNearestNeighbours,0.64986261455861882,0.63436361641055661,0.8249905748458449,0.9152124096597921,0.7347687400318978,0.2652312599681021,0.084787590340208,0.9152124096597921,0.7347687400318978,0.2652312599681021,0.084787590340208,0.084787590340208
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,75,TomekLinks,0.63153356156734197,0.63057356928564279,0.817163359338204,0.8240965979199718,0.8102301207564366,0.18976987924356345,0.1759034020800282,0.8240965979199718,0.8102301207564366,0.18976987924356345,0.1759034020800282,0.1759034020800282
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,100,OneSidedSelection,0.62681548795729169,0.62532178171220554,0.8150258434172543,0.8284681826194253,0.8015835042150833,0.19841649578491682,0.17153181738057466,0.8284681826194253,0.8015835042150833,0.19841649578491682,0.17153181738057466,0.17153181738057466
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,100,RandomUnderSampler,0.60639837770361815,0.60096547928659494,0.8048614788497611,0.8489687995769435,0.7607541581225791,0.23924584187742082,0.1510312004230566,0.8489687995769435,0.7607541581225791,0.23924584187742082,0.1510312004230566,0.1510312004230566
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,75,ADASYN,0.62983452682667196,0.62945348771206555,0.8156440841298478,0.8087431693989071,0.8225449988607885,0.17745500113921164,0.19125683060109291,0.8087431693989071,0.8225449988607885,0.17745500113921164,0.19125683060109291,0.19125683060109291
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,75,RandomOverSampler,0.61619874308553724,0.61604513599646959,0.807677931186796,0.7806099065750044,0.8347459557985873,0.16525404420141263,0.2193900934249956,0.7806099065750044,0.8347459557985873,0.16525404420141263,0.2193900934249956,0.2193900934249956
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,5,OneSidedSelection,0.61488169606492082,0.61435714288625742,0.8084284644354504,0.8065926317644986,0.8102642971064024,0.18973570289359762,0.1934073682355015,0.8065926317644986,0.8102642971064024,0.18973570289359762,0.1934073682355015,0.1934073682355015
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,5,RandomUnderSampler,0.59711478217850444,0.59085507374304236,0.79997264325662,0.848863035430989,0.7510822510822512,0.2489177489177489,0.1511369645690111,0.848863035430989,0.7510822510822512,0.2489177489177489,0.1511369645690111,0.1511369645690111
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,50,SMOTEENN,0.62914590778086488,0.61459261424344869,0.8002537562356928,0.6752511898466421,0.9252563226247436,0.07474367737525632,0.32474881015335805,0.6752511898466421,0.9252563226247436,0.07474367737525632,0.32474881015335805,0.32474881015335805
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,100,TomekLinks,0.638150208448237,0.63755847201544569,0.820031796114487,0.8176097303014278,0.8224538619275461,0.17754613807245387,0.1823902696985722,0.8176097303014278,0.8224538619275461,0.17754613807245387,0.1823902696985722,0.1823902696985722
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,75,SMOTE,0.6186111333073353,0.61844859120444817,0.8099395735866275,0.7990657500440683,0.8208133971291867,0.17918660287081342,0.2009342499559316,0.7990657500440683,0.8208133971291867,0.17918660287081342,0.2009342499559316,0.2009342499559316
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,5,TomekLinks,0.6282274598642178,0.62745396567619915,0.8154176635521787,0.8196368764322228,0.8111984506721349,0.1888015493278651,0.18036312356777717,0.8196368764322228,0.8111984506721349,0.1888015493278651,0.18036312356777717,0.18036312356777717
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,100,ADASYN,0.63940859226608537,0.63914158365129126,0.8204537201134657,0.8131676361713379,0.8277398040555936,0.17226019594440647,0.18683236382866206,0.8131676361713379,0.8277398040555936,0.17226019594440647,0.18683236382866206,0.18683236382866206
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,20,NeighbourhoodCleaningRule,0.63278135312580486,0.62229083424728404,0.8174387822833369,0.8881015335801163,0.7467760309865573,0.25322396901344274,0.11189846641988366,0.8881015335801163,0.7467760309865573,0.25322396901344274,0.11189846641988366,0.11189846641988366
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,100,RandomOverSampler,0.62122687509984953,0.62109747032328066,0.8102510555028021,0.784981491274458,0.8355206197311461,0.16447938026885398,0.21501850872554204,0.784981491274458,0.8355206197311461,0.16447938026885398,0.21501850872554204,0.21501850872554204
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,5,ADASYN,0.58877291900557516,0.58860617690502237,0.7945634421614827,0.7761854398025735,0.8129414445203919,0.18705855547960812,0.2238145601974264,0.7761854398025735,0.8129414445203919,0.18705855547960812,0.2238145601974264,0.2238145601974264
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,5,RandomOverSampler,0.58286459611245356,0.58280374532582557,0.7909347517874057,0.7620130442446676,0.8198564593301434,0.18014354066985647,0.23798695575533227,0.7620130442446676,0.8198564593301434,0.18014354066985647,0.23798695575533227,0.23798695575533227
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,100,SMOTE,0.6326264320794901,0.63228529985746107,0.8169521382900548,0.8087960514718843,0.8251082251082251,0.17489177489177488,0.19120394852811562,0.8087960514718843,0.8251082251082251,0.17489177489177488,0.19120394852811562,0.19120394852811562
SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')",1.0,50,SMOTETomek,0.62510825884545385,0.62505912754748005,0.8122376936524281,0.7871320289088666,0.83734335839599,0.16265664160401003,0.21286797109113345,0.7871320289088666,0.83734335839599,0.16265664160401003,0.21286797109113345,0.21286797109113345
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,5,SMOTE,0.58562725393657955,0.58543311987605307,0.7935162439775705,0.7827604442094129,0.804272043745728,0.19572795625427206,0.21723955579058699,0.7827604442094129,0.804272043745728,0.19572795625427206,0.21723955579058699,0.21723955579058699
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.505,5,None,0.59124315231642521,0.59099439520226793,0.7946363884568398,0.7589811387273047,0.8302916381863751,0.16970836181362495,0.24101886127269523,0.7589811387273047,0.8302916381863751,0.16970836181362495,0.24101886127269523,0.24101886127269523
SAMME,"ExtraTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
          max_features='auto', max_leaf_nodes=None,
          min_impurity_split=1e-07, min_samples_leaf=1,
          min_samples_split=2, min_weight_fraction_leaf=0.0,
          random_state=None, splitter='random')",0.01,50,InstanceHardnessThreshold,0.64523581477899805,0.63038629018476533,0.8227731845839781,0.9108231976026794,0.7347231715652769,0.26527682843472317,0.08917680239732063,0.9108231976026794,0.7347231715652769,0.26527682843472317,0.08917680239732063,0.08917680239732063
